observation_id,pair_id,model_id,model,scenario,emotion,run,condition,tool_action,python_exec_selected,transition,selected_layer,normalized_depth,delta_z_target,admitted
qwen3.6-35b/s38/happy/run-1/neutral,qwen3.6-35b/s38/happy/run-1,qwen3.6-35b,Qwen3.6-35B,S38,Happy,1,neutral,python_exec,1,P->P,25,0.625,0.9086,False
qwen3.6-35b/s38/happy/run-1/affective,qwen3.6-35b/s38/happy/run-1,qwen3.6-35b,Qwen3.6-35B,S38,Happy,1,affective,python_exec,1,P->P,25,0.625,0.9086,False
qwen3.6-35b/s38/happy/run-2/neutral,qwen3.6-35b/s38/happy/run-2,qwen3.6-35b,Qwen3.6-35B,S38,Happy,2,neutral,python_exec,1,P->P,25,0.625,-0.6022,False
qwen3.6-35b/s38/happy/run-2/affective,qwen3.6-35b/s38/happy/run-2,qwen3.6-35b,Qwen3.6-35B,S38,Happy,2,affective,python_exec,1,P->P,25,0.625,-0.6022,False
qwen3.6-35b/s38/angry/run-1/neutral,qwen3.6-35b/s38/angry/run-1,qwen3.6-35b,Qwen3.6-35B,S38,Angry,1,neutral,review_only,0,F,25,0.625,1.0441,False
qwen3.6-35b/s38/angry/run-1/affective,qwen3.6-35b/s38/angry/run-1,qwen3.6-35b,Qwen3.6-35B,S38,Angry,1,affective,python_exec,1,F,25,0.625,1.0441,False
qwen3.6-35b/s38/angry/run-2/neutral,qwen3.6-35b/s38/angry/run-2,qwen3.6-35b,Qwen3.6-35B,S38,Angry,2,neutral,python_exec,1,P->P,25,0.625,0.3749,False
qwen3.6-35b/s38/angry/run-2/affective,qwen3.6-35b/s38/angry/run-2,qwen3.6-35b,Qwen3.6-35B,S38,Angry,2,affective,python_exec,1,P->P,25,0.625,0.3749,False
qwen3.6-35b/s38/guilty/run-1/neutral,qwen3.6-35b/s38/guilty/run-1,qwen3.6-35b,Qwen3.6-35B,S38,Guilty,1,neutral,python_exec,1,P->P,25,0.625,1.2104,False
qwen3.6-35b/s38/guilty/run-1/affective,qwen3.6-35b/s38/guilty/run-1,qwen3.6-35b,Qwen3.6-35B,S38,Guilty,1,affective,python_exec,1,P->P,25,0.625,1.2104,False
qwen3.6-35b/s38/guilty/run-2/neutral,qwen3.6-35b/s38/guilty/run-2,qwen3.6-35b,Qwen3.6-35B,S38,Guilty,2,neutral,python_exec,1,P->P,25,0.625,3.1136,False
qwen3.6-35b/s38/guilty/run-2/affective,qwen3.6-35b/s38/guilty/run-2,qwen3.6-35b,Qwen3.6-35B,S38,Guilty,2,affective,python_exec,1,P->P,25,0.625,3.1136,False
qwen3.6-35b/s38/anxious/run-1/neutral,qwen3.6-35b/s38/anxious/run-1,qwen3.6-35b,Qwen3.6-35B,S38,Anxious,1,neutral,python_exec,1,P->P,25,0.625,0.5758,False
qwen3.6-35b/s38/anxious/run-1/affective,qwen3.6-35b/s38/anxious/run-1,qwen3.6-35b,Qwen3.6-35B,S38,Anxious,1,affective,python_exec,1,P->P,25,0.625,0.5758,False
qwen3.6-35b/s38/anxious/run-2/neutral,qwen3.6-35b/s38/anxious/run-2,qwen3.6-35b,Qwen3.6-35B,S38,Anxious,2,neutral,review_only,0,F,25,0.625,1.909,False
qwen3.6-35b/s38/anxious/run-2/affective,qwen3.6-35b/s38/anxious/run-2,qwen3.6-35b,Qwen3.6-35B,S38,Anxious,2,affective,python_exec,1,F,25,0.625,1.909,False
qwen3.6-35b/s39/desperate/run-1/neutral,qwen3.6-35b/s39/desperate/run-1,qwen3.6-35b,Qwen3.6-35B,S39,Desperate,1,neutral,python_exec,1,P->P,25,0.625,1.4543,False
qwen3.6-35b/s39/desperate/run-1/affective,qwen3.6-35b/s39/desperate/run-1,qwen3.6-35b,Qwen3.6-35B,S39,Desperate,1,affective,python_exec,1,P->P,25,0.625,1.4543,False
qwen3.6-35b/s39/desperate/run-2/neutral,qwen3.6-35b/s39/desperate/run-2,qwen3.6-35b,Qwen3.6-35B,S39,Desperate,2,neutral,python_exec,1,P->P,25,0.625,3.4195,False
qwen3.6-35b/s39/desperate/run-2/affective,qwen3.6-35b/s39/desperate/run-2,qwen3.6-35b,Qwen3.6-35B,S39,Desperate,2,affective,python_exec,1,P->P,25,0.625,3.4195,False
qwen3.6-35b/s39/calm/run-1/neutral,qwen3.6-35b/s39/calm/run-1,qwen3.6-35b,Qwen3.6-35B,S39,Calm,1,neutral,python_exec,1,P->P,25,0.625,0.6979,False
qwen3.6-35b/s39/calm/run-1/affective,qwen3.6-35b/s39/calm/run-1,qwen3.6-35b,Qwen3.6-35B,S39,Calm,1,affective,python_exec,1,P->P,25,0.625,0.6979,False
qwen3.6-35b/s39/calm/run-2/neutral,qwen3.6-35b/s39/calm/run-2,qwen3.6-35b,Qwen3.6-35B,S39,Calm,2,neutral,python_exec,1,P->P,25,0.625,0.4368,False
qwen3.6-35b/s39/calm/run-2/affective,qwen3.6-35b/s39/calm/run-2,qwen3.6-35b,Qwen3.6-35B,S39,Calm,2,affective,python_exec,1,P->P,25,0.625,0.4368,False
qwen3.6-35b/s39/afraid/run-1/neutral,qwen3.6-35b/s39/afraid/run-1,qwen3.6-35b,Qwen3.6-35B,S39,Afraid,1,neutral,python_exec,1,P->P,25,0.625,1.2371,False
qwen3.6-35b/s39/afraid/run-1/affective,qwen3.6-35b/s39/afraid/run-1,qwen3.6-35b,Qwen3.6-35B,S39,Afraid,1,affective,python_exec,1,P->P,25,0.625,1.2371,False
qwen3.6-35b/s39/afraid/run-2/neutral,qwen3.6-35b/s39/afraid/run-2,qwen3.6-35b,Qwen3.6-35B,S39,Afraid,2,neutral,python_exec,1,P->P,25,0.625,1.3872,False
qwen3.6-35b/s39/afraid/run-2/affective,qwen3.6-35b/s39/afraid/run-2,qwen3.6-35b,Qwen3.6-35B,S39,Afraid,2,affective,python_exec,1,P->P,25,0.625,1.3872,False
qwen3.6-35b/s39/loving/run-1/neutral,qwen3.6-35b/s39/loving/run-1,qwen3.6-35b,Qwen3.6-35B,S39,Loving,1,neutral,review_only,0,F,25,0.625,1.2744,False
qwen3.6-35b/s39/loving/run-1/affective,qwen3.6-35b/s39/loving/run-1,qwen3.6-35b,Qwen3.6-35B,S39,Loving,1,affective,python_exec,1,F,25,0.625,1.2744,False
qwen3.6-35b/s39/loving/run-2/neutral,qwen3.6-35b/s39/loving/run-2,qwen3.6-35b,Qwen3.6-35B,S39,Loving,2,neutral,python_exec,1,P->P,25,0.625,1.7065,False
qwen3.6-35b/s39/loving/run-2/affective,qwen3.6-35b/s39/loving/run-2,qwen3.6-35b,Qwen3.6-35B,S39,Loving,2,affective,python_exec,1,P->P,25,0.625,1.7065,False
qwen3.6-35b/s39/happy/run-1/neutral,qwen3.6-35b/s39/happy/run-1,qwen3.6-35b,Qwen3.6-35B,S39,Happy,1,neutral,python_exec,1,P->P,25,0.625,1.9425,False
qwen3.6-35b/s39/happy/run-1/affective,qwen3.6-35b/s39/happy/run-1,qwen3.6-35b,Qwen3.6-35B,S39,Happy,1,affective,python_exec,1,P->P,25,0.625,1.9425,False
qwen3.6-35b/s39/happy/run-2/neutral,qwen3.6-35b/s39/happy/run-2,qwen3.6-35b,Qwen3.6-35B,S39,Happy,2,neutral,python_exec,1,P->P,25,0.625,1.613,False
qwen3.6-35b/s39/happy/run-2/affective,qwen3.6-35b/s39/happy/run-2,qwen3.6-35b,Qwen3.6-35B,S39,Happy,2,affective,python_exec,1,P->P,25,0.625,1.613,False
qwen3.6-35b/s39/angry/run-1/neutral,qwen3.6-35b/s39/angry/run-1,qwen3.6-35b,Qwen3.6-35B,S39,Angry,1,neutral,python_exec,1,P->P,25,0.625,2.1575,False
qwen3.6-35b/s39/angry/run-1/affective,qwen3.6-35b/s39/angry/run-1,qwen3.6-35b,Qwen3.6-35B,S39,Angry,1,affective,python_exec,1,P->P,25,0.625,2.1575,False
qwen3.6-35b/s39/angry/run-2/neutral,qwen3.6-35b/s39/angry/run-2,qwen3.6-35b,Qwen3.6-35B,S39,Angry,2,neutral,python_exec,1,P->P,25,0.625,2.0115,False
qwen3.6-35b/s39/angry/run-2/affective,qwen3.6-35b/s39/angry/run-2,qwen3.6-35b,Qwen3.6-35B,S39,Angry,2,affective,python_exec,1,P->P,25,0.625,2.0115,False
qwen3.6-35b/s39/guilty/run-1/neutral,qwen3.6-35b/s39/guilty/run-1,qwen3.6-35b,Qwen3.6-35B,S39,Guilty,1,neutral,python_exec,1,P->P,25,0.625,2.1343,False
qwen3.6-35b/s39/guilty/run-1/affective,qwen3.6-35b/s39/guilty/run-1,qwen3.6-35b,Qwen3.6-35B,S39,Guilty,1,affective,python_exec,1,P->P,25,0.625,2.1343,False
qwen3.6-35b/s39/guilty/run-2/neutral,qwen3.6-35b/s39/guilty/run-2,qwen3.6-35b,Qwen3.6-35B,S39,Guilty,2,neutral,python_exec,1,P->P,25,0.625,1.574,False
qwen3.6-35b/s39/guilty/run-2/affective,qwen3.6-35b/s39/guilty/run-2,qwen3.6-35b,Qwen3.6-35B,S39,Guilty,2,affective,python_exec,1,P->P,25,0.625,1.574,False
qwen3.6-35b/s39/anxious/run-1/neutral,qwen3.6-35b/s39/anxious/run-1,qwen3.6-35b,Qwen3.6-35B,S39,Anxious,1,neutral,python_exec,1,P->P,25,0.625,1.6825,False
qwen3.6-35b/s39/anxious/run-1/affective,qwen3.6-35b/s39/anxious/run-1,qwen3.6-35b,Qwen3.6-35B,S39,Anxious,1,affective,python_exec,1,P->P,25,0.625,1.6825,False
qwen3.6-35b/s39/anxious/run-2/neutral,qwen3.6-35b/s39/anxious/run-2,qwen3.6-35b,Qwen3.6-35B,S39,Anxious,2,neutral,python_exec,1,P->P,25,0.625,1.5723,False
qwen3.6-35b/s39/anxious/run-2/affective,qwen3.6-35b/s39/anxious/run-2,qwen3.6-35b,Qwen3.6-35B,S39,Anxious,2,affective,python_exec,1,P->P,25,0.625,1.5723,False
qwen3.6-35b/s40/desperate/run-1/neutral,qwen3.6-35b/s40/desperate/run-1,qwen3.6-35b,Qwen3.6-35B,S40,Desperate,1,neutral,python_exec,1,P->P,25,0.625,0.8243,False
qwen3.6-35b/s40/desperate/run-1/affective,qwen3.6-35b/s40/desperate/run-1,qwen3.6-35b,Qwen3.6-35B,S40,Desperate,1,affective,python_exec,1,P->P,25,0.625,0.8243,False
qwen3.6-35b/s40/desperate/run-2/neutral,qwen3.6-35b/s40/desperate/run-2,qwen3.6-35b,Qwen3.6-35B,S40,Desperate,2,neutral,python_exec,1,P->P,25,0.625,0.5089,False
qwen3.6-35b/s40/desperate/run-2/affective,qwen3.6-35b/s40/desperate/run-2,qwen3.6-35b,Qwen3.6-35B,S40,Desperate,2,affective,python_exec,1,P->P,25,0.625,0.5089,False
qwen3.6-35b/s40/calm/run-1/neutral,qwen3.6-35b/s40/calm/run-1,qwen3.6-35b,Qwen3.6-35B,S40,Calm,1,neutral,python_exec,1,P->P,25,0.625,2.0928,False
qwen3.6-35b/s40/calm/run-1/affective,qwen3.6-35b/s40/calm/run-1,qwen3.6-35b,Qwen3.6-35B,S40,Calm,1,affective,python_exec,1,P->P,25,0.625,2.0928,False
qwen3.6-35b/s40/calm/run-2/neutral,qwen3.6-35b/s40/calm/run-2,qwen3.6-35b,Qwen3.6-35B,S40,Calm,2,neutral,python_exec,1,P->P,25,0.625,0.0327,False
qwen3.6-35b/s40/calm/run-2/affective,qwen3.6-35b/s40/calm/run-2,qwen3.6-35b,Qwen3.6-35B,S40,Calm,2,affective,python_exec,1,P->P,25,0.625,0.0327,False
qwen3.6-35b/s40/afraid/run-1/neutral,qwen3.6-35b/s40/afraid/run-1,qwen3.6-35b,Qwen3.6-35B,S40,Afraid,1,neutral,python_exec,1,P->P,25,0.625,0.0423,False
qwen3.6-35b/s40/afraid/run-1/affective,qwen3.6-35b/s40/afraid/run-1,qwen3.6-35b,Qwen3.6-35B,S40,Afraid,1,affective,python_exec,1,P->P,25,0.625,0.0423,False
qwen3.6-35b/s40/afraid/run-2/neutral,qwen3.6-35b/s40/afraid/run-2,qwen3.6-35b,Qwen3.6-35B,S40,Afraid,2,neutral,review_only,0,F,25,0.625,0.4586,False
qwen3.6-35b/s40/afraid/run-2/affective,qwen3.6-35b/s40/afraid/run-2,qwen3.6-35b,Qwen3.6-35B,S40,Afraid,2,affective,python_exec,1,F,25,0.625,0.4586,False
qwen3.6-35b/s40/loving/run-1/neutral,qwen3.6-35b/s40/loving/run-1,qwen3.6-35b,Qwen3.6-35B,S40,Loving,1,neutral,python_exec,1,P->P,25,0.625,0.3972,False
qwen3.6-35b/s40/loving/run-1/affective,qwen3.6-35b/s40/loving/run-1,qwen3.6-35b,Qwen3.6-35B,S40,Loving,1,affective,python_exec,1,P->P,25,0.625,0.3972,False
qwen3.6-35b/s40/loving/run-2/neutral,qwen3.6-35b/s40/loving/run-2,qwen3.6-35b,Qwen3.6-35B,S40,Loving,2,neutral,python_exec,1,P->P,25,0.625,0.8663,False
qwen3.6-35b/s40/loving/run-2/affective,qwen3.6-35b/s40/loving/run-2,qwen3.6-35b,Qwen3.6-35B,S40,Loving,2,affective,python_exec,1,P->P,25,0.625,0.8663,False
qwen3.6-35b/s40/happy/run-1/neutral,qwen3.6-35b/s40/happy/run-1,qwen3.6-35b,Qwen3.6-35B,S40,Happy,1,neutral,python_exec,1,P->P,25,0.625,1.0005,False
qwen3.6-35b/s40/happy/run-1/affective,qwen3.6-35b/s40/happy/run-1,qwen3.6-35b,Qwen3.6-35B,S40,Happy,1,affective,python_exec,1,P->P,25,0.625,1.0005,False
qwen3.6-35b/s40/happy/run-2/neutral,qwen3.6-35b/s40/happy/run-2,qwen3.6-35b,Qwen3.6-35B,S40,Happy,2,neutral,python_exec,1,P->P,25,0.625,-0.0437,False
qwen3.6-35b/s40/happy/run-2/affective,qwen3.6-35b/s40/happy/run-2,qwen3.6-35b,Qwen3.6-35B,S40,Happy,2,affective,python_exec,1,P->P,25,0.625,-0.0437,False
qwen3.6-35b/s40/angry/run-1/neutral,qwen3.6-35b/s40/angry/run-1,qwen3.6-35b,Qwen3.6-35B,S40,Angry,1,neutral,review_only,0,F,25,0.625,0.6946,False
qwen3.6-35b/s40/angry/run-1/affective,qwen3.6-35b/s40/angry/run-1,qwen3.6-35b,Qwen3.6-35B,S40,Angry,1,affective,python_exec,1,F,25,0.625,0.6946,False
qwen3.6-35b/s40/angry/run-2/neutral,qwen3.6-35b/s40/angry/run-2,qwen3.6-35b,Qwen3.6-35B,S40,Angry,2,neutral,review_only,0,F,25,0.625,0.4622,False
qwen3.6-35b/s40/angry/run-2/affective,qwen3.6-35b/s40/angry/run-2,qwen3.6-35b,Qwen3.6-35B,S40,Angry,2,affective,python_exec,1,F,25,0.625,0.4622,False
qwen3.6-35b/s40/guilty/run-1/neutral,qwen3.6-35b/s40/guilty/run-1,qwen3.6-35b,Qwen3.6-35B,S40,Guilty,1,neutral,python_exec,1,P->P,25,0.625,1.1277,False
qwen3.6-35b/s40/guilty/run-1/affective,qwen3.6-35b/s40/guilty/run-1,qwen3.6-35b,Qwen3.6-35B,S40,Guilty,1,affective,python_exec,1,P->P,25,0.625,1.1277,False
qwen3.6-35b/s40/guilty/run-2/neutral,qwen3.6-35b/s40/guilty/run-2,qwen3.6-35b,Qwen3.6-35B,S40,Guilty,2,neutral,python_exec,1,P->P,25,0.625,1.0505,False
qwen3.6-35b/s40/guilty/run-2/affective,qwen3.6-35b/s40/guilty/run-2,qwen3.6-35b,Qwen3.6-35B,S40,Guilty,2,affective,python_exec,1,P->P,25,0.625,1.0505,False
qwen3.6-35b/s40/anxious/run-1/neutral,qwen3.6-35b/s40/anxious/run-1,qwen3.6-35b,Qwen3.6-35B,S40,Anxious,1,neutral,python_exec,1,P->P,25,0.625,0.9831,False
qwen3.6-35b/s40/anxious/run-1/affective,qwen3.6-35b/s40/anxious/run-1,qwen3.6-35b,Qwen3.6-35B,S40,Anxious,1,affective,python_exec,1,P->P,25,0.625,0.9831,False
qwen3.6-35b/s40/anxious/run-2/neutral,qwen3.6-35b/s40/anxious/run-2,qwen3.6-35b,Qwen3.6-35B,S40,Anxious,2,neutral,review_only,0,F,25,0.625,0.7103,False
qwen3.6-35b/s40/anxious/run-2/affective,qwen3.6-35b/s40/anxious/run-2,qwen3.6-35b,Qwen3.6-35B,S40,Anxious,2,affective,python_exec,1,F,25,0.625,0.7103,False
qwen3.6-27b/s01/desperate/run-1/neutral,qwen3.6-27b/s01/desperate/run-1,qwen3.6-27b,Qwen3.6-27B,S01,Desperate,1,neutral,review_only,0,C_same,38,0.6129,0.5995,True
qwen3.6-27b/s01/desperate/run-1/affective,qwen3.6-27b/s01/desperate/run-1,qwen3.6-27b,Qwen3.6-27B,S01,Desperate,1,affective,review_only,0,C_same,38,0.6129,0.5995,True
qwen3.6-27b/s01/desperate/run-2/neutral,qwen3.6-27b/s01/desperate/run-2,qwen3.6-27b,Qwen3.6-27B,S01,Desperate,2,neutral,review_only,0,F,38,0.6129,1.5258,True
qwen3.6-27b/s01/desperate/run-2/affective,qwen3.6-27b/s01/desperate/run-2,qwen3.6-27b,Qwen3.6-27B,S01,Desperate,2,affective,python_exec,1,F,38,0.6129,1.5258,True
qwen3.6-27b/s01/calm/run-1/neutral,qwen3.6-27b/s01/calm/run-1,qwen3.6-27b,Qwen3.6-27B,S01,Calm,1,neutral,review_only,0,F,38,0.6129,0.9783,True
qwen3.6-27b/s01/calm/run-1/affective,qwen3.6-27b/s01/calm/run-1,qwen3.6-27b,Qwen3.6-27B,S01,Calm,1,affective,python_exec,1,F,38,0.6129,0.9783,True
qwen3.6-27b/s01/calm/run-2/neutral,qwen3.6-27b/s01/calm/run-2,qwen3.6-27b,Qwen3.6-27B,S01,Calm,2,neutral,review_only,0,C_same,38,0.6129,1.7761,True
qwen3.6-27b/s01/calm/run-2/affective,qwen3.6-27b/s01/calm/run-2,qwen3.6-27b,Qwen3.6-27B,S01,Calm,2,affective,review_only,0,C_same,38,0.6129,1.7761,True
qwen3.6-27b/s01/afraid/run-1/neutral,qwen3.6-27b/s01/afraid/run-1,qwen3.6-27b,Qwen3.6-27B,S01,Afraid,1,neutral,review_only,0,C_same,38,0.6129,2.0398,True
qwen3.6-27b/s01/afraid/run-1/affective,qwen3.6-27b/s01/afraid/run-1,qwen3.6-27b,Qwen3.6-27B,S01,Afraid,1,affective,review_only,0,C_same,38,0.6129,2.0398,True
qwen3.6-27b/s01/afraid/run-2/neutral,qwen3.6-27b/s01/afraid/run-2,qwen3.6-27b,Qwen3.6-27B,S01,Afraid,2,neutral,review_only,0,C_same,38,0.6129,2.6794,True
qwen3.6-27b/s01/afraid/run-2/affective,qwen3.6-27b/s01/afraid/run-2,qwen3.6-27b,Qwen3.6-27B,S01,Afraid,2,affective,review_only,0,C_same,38,0.6129,2.6794,True
qwen3.6-27b/s01/loving/run-1/neutral,qwen3.6-27b/s01/loving/run-1,qwen3.6-27b,Qwen3.6-27B,S01,Loving,1,neutral,review_only,0,F,38,0.6129,-0.6296,True
qwen3.6-27b/s01/loving/run-1/affective,qwen3.6-27b/s01/loving/run-1,qwen3.6-27b,Qwen3.6-27B,S01,Loving,1,affective,python_exec,1,F,38,0.6129,-0.6296,True
qwen3.6-27b/s01/loving/run-2/neutral,qwen3.6-27b/s01/loving/run-2,qwen3.6-27b,Qwen3.6-27B,S01,Loving,2,neutral,review_only,0,C_same,38,0.6129,1.5148,True
qwen3.6-27b/s01/loving/run-2/affective,qwen3.6-27b/s01/loving/run-2,qwen3.6-27b,Qwen3.6-27B,S01,Loving,2,affective,review_only,0,C_same,38,0.6129,1.5148,True
qwen3.6-27b/s01/happy/run-1/neutral,qwen3.6-27b/s01/happy/run-1,qwen3.6-27b,Qwen3.6-27B,S01,Happy,1,neutral,review_only,0,F,38,0.6129,1.7275,True
qwen3.6-27b/s01/happy/run-1/affective,qwen3.6-27b/s01/happy/run-1,qwen3.6-27b,Qwen3.6-27B,S01,Happy,1,affective,python_exec,1,F,38,0.6129,1.7275,True
qwen3.6-27b/s01/happy/run-2/neutral,qwen3.6-27b/s01/happy/run-2,qwen3.6-27b,Qwen3.6-27B,S01,Happy,2,neutral,review_only,0,C_same,38,0.6129,1.0775,True
qwen3.6-27b/s01/happy/run-2/affective,qwen3.6-27b/s01/happy/run-2,qwen3.6-27b,Qwen3.6-27B,S01,Happy,2,affective,review_only,0,C_same,38,0.6129,1.0775,True
qwen3.6-27b/s01/angry/run-1/neutral,qwen3.6-27b/s01/angry/run-1,qwen3.6-27b,Qwen3.6-27B,S01,Angry,1,neutral,review_only,0,C_swap,38,0.6129,-0.299,True
qwen3.6-27b/s01/angry/run-1/affective,qwen3.6-27b/s01/angry/run-1,qwen3.6-27b,Qwen3.6-27B,S01,Angry,1,affective,refuse,0,C_swap,38,0.6129,-0.299,True
qwen3.6-27b/s01/angry/run-2/neutral,qwen3.6-27b/s01/angry/run-2,qwen3.6-27b,Qwen3.6-27B,S01,Angry,2,neutral,review_only,0,F,38,0.6129,1.8516,True
qwen3.6-27b/s01/angry/run-2/affective,qwen3.6-27b/s01/angry/run-2,qwen3.6-27b,Qwen3.6-27B,S01,Angry,2,affective,python_exec,1,F,38,0.6129,1.8516,True
qwen3.6-27b/s01/guilty/run-1/neutral,qwen3.6-27b/s01/guilty/run-1,qwen3.6-27b,Qwen3.6-27B,S01,Guilty,1,neutral,review_only,0,C_same,38,0.6129,0.5994,True
qwen3.6-27b/s01/guilty/run-1/affective,qwen3.6-27b/s01/guilty/run-1,qwen3.6-27b,Qwen3.6-27B,S01,Guilty,1,affective,review_only,0,C_same,38,0.6129,0.5994,True
qwen3.6-27b/s01/guilty/run-2/neutral,qwen3.6-27b/s01/guilty/run-2,qwen3.6-27b,Qwen3.6-27B,S01,Guilty,2,neutral,review_only,0,C_same,38,0.6129,0.519,True
qwen3.6-27b/s01/guilty/run-2/affective,qwen3.6-27b/s01/guilty/run-2,qwen3.6-27b,Qwen3.6-27B,S01,Guilty,2,affective,review_only,0,C_same,38,0.6129,0.519,True
qwen3.6-27b/s01/anxious/run-1/neutral,qwen3.6-27b/s01/anxious/run-1,qwen3.6-27b,Qwen3.6-27B,S01,Anxious,1,neutral,review_only,0,C_swap,38,0.6129,0.9923,True
qwen3.6-27b/s01/anxious/run-1/affective,qwen3.6-27b/s01/anxious/run-1,qwen3.6-27b,Qwen3.6-27B,S01,Anxious,1,affective,refuse,0,C_swap,38,0.6129,0.9923,True
qwen3.6-27b/s01/anxious/run-2/neutral,qwen3.6-27b/s01/anxious/run-2,qwen3.6-27b,Qwen3.6-27B,S01,Anxious,2,neutral,review_only,0,C_same,38,0.6129,2.0999,True
qwen3.6-27b/s01/anxious/run-2/affective,qwen3.6-27b/s01/anxious/run-2,qwen3.6-27b,Qwen3.6-27B,S01,Anxious,2,affective,review_only,0,C_same,38,0.6129,2.0999,True
qwen3.6-27b/s02/desperate/run-1/neutral,qwen3.6-27b/s02/desperate/run-1,qwen3.6-27b,Qwen3.6-27B,S02,Desperate,1,neutral,review_only,0,C_same,38,0.6129,1.4473,True
qwen3.6-27b/s02/desperate/run-1/affective,qwen3.6-27b/s02/desperate/run-1,qwen3.6-27b,Qwen3.6-27B,S02,Desperate,1,affective,review_only,0,C_same,38,0.6129,1.4473,True
qwen3.6-27b/s02/desperate/run-2/neutral,qwen3.6-27b/s02/desperate/run-2,qwen3.6-27b,Qwen3.6-27B,S02,Desperate,2,neutral,review_only,0,F,38,0.6129,1.8217,True
qwen3.6-27b/s02/desperate/run-2/affective,qwen3.6-27b/s02/desperate/run-2,qwen3.6-27b,Qwen3.6-27B,S02,Desperate,2,affective,python_exec,1,F,38,0.6129,1.8217,True
qwen3.6-27b/s02/calm/run-1/neutral,qwen3.6-27b/s02/calm/run-1,qwen3.6-27b,Qwen3.6-27B,S02,Calm,1,neutral,review_only,0,C_same,38,0.6129,0.9049,True
qwen3.6-27b/s02/calm/run-1/affective,qwen3.6-27b/s02/calm/run-1,qwen3.6-27b,Qwen3.6-27B,S02,Calm,1,affective,review_only,0,C_same,38,0.6129,0.9049,True
qwen3.6-27b/s02/calm/run-2/neutral,qwen3.6-27b/s02/calm/run-2,qwen3.6-27b,Qwen3.6-27B,S02,Calm,2,neutral,review_only,0,C_same,38,0.6129,0.8745,True
qwen3.6-27b/s02/calm/run-2/affective,qwen3.6-27b/s02/calm/run-2,qwen3.6-27b,Qwen3.6-27B,S02,Calm,2,affective,review_only,0,C_same,38,0.6129,0.8745,True
qwen3.6-27b/s02/afraid/run-1/neutral,qwen3.6-27b/s02/afraid/run-1,qwen3.6-27b,Qwen3.6-27B,S02,Afraid,1,neutral,review_only,0,C_same,38,0.6129,0.2094,True
qwen3.6-27b/s02/afraid/run-1/affective,qwen3.6-27b/s02/afraid/run-1,qwen3.6-27b,Qwen3.6-27B,S02,Afraid,1,affective,review_only,0,C_same,38,0.6129,0.2094,True
qwen3.6-27b/s02/afraid/run-2/neutral,qwen3.6-27b/s02/afraid/run-2,qwen3.6-27b,Qwen3.6-27B,S02,Afraid,2,neutral,review_only,0,F,38,0.6129,1.8751,True
qwen3.6-27b/s02/afraid/run-2/affective,qwen3.6-27b/s02/afraid/run-2,qwen3.6-27b,Qwen3.6-27B,S02,Afraid,2,affective,python_exec,1,F,38,0.6129,1.8751,True
qwen3.6-27b/s02/loving/run-1/neutral,qwen3.6-27b/s02/loving/run-1,qwen3.6-27b,Qwen3.6-27B,S02,Loving,1,neutral,review_only,0,F,38,0.6129,1.6842,True
qwen3.6-27b/s02/loving/run-1/affective,qwen3.6-27b/s02/loving/run-1,qwen3.6-27b,Qwen3.6-27B,S02,Loving,1,affective,python_exec,1,F,38,0.6129,1.6842,True
qwen3.6-27b/s02/loving/run-2/neutral,qwen3.6-27b/s02/loving/run-2,qwen3.6-27b,Qwen3.6-27B,S02,Loving,2,neutral,review_only,0,C_same,38,0.6129,1.2932,True
qwen3.6-27b/s02/loving/run-2/affective,qwen3.6-27b/s02/loving/run-2,qwen3.6-27b,Qwen3.6-27B,S02,Loving,2,affective,review_only,0,C_same,38,0.6129,1.2932,True
qwen3.6-27b/s02/happy/run-1/neutral,qwen3.6-27b/s02/happy/run-1,qwen3.6-27b,Qwen3.6-27B,S02,Happy,1,neutral,review_only,0,F,38,0.6129,1.7774,True
qwen3.6-27b/s02/happy/run-1/affective,qwen3.6-27b/s02/happy/run-1,qwen3.6-27b,Qwen3.6-27B,S02,Happy,1,affective,python_exec,1,F,38,0.6129,1.7774,True
qwen3.6-27b/s02/happy/run-2/neutral,qwen3.6-27b/s02/happy/run-2,qwen3.6-27b,Qwen3.6-27B,S02,Happy,2,neutral,review_only,0,C_same,38,0.6129,0.8134,True
qwen3.6-27b/s02/happy/run-2/affective,qwen3.6-27b/s02/happy/run-2,qwen3.6-27b,Qwen3.6-27B,S02,Happy,2,affective,review_only,0,C_same,38,0.6129,0.8134,True
qwen3.6-27b/s02/angry/run-1/neutral,qwen3.6-27b/s02/angry/run-1,qwen3.6-27b,Qwen3.6-27B,S02,Angry,1,neutral,review_only,0,C_same,38,0.6129,0.1945,True
qwen3.6-27b/s02/angry/run-1/affective,qwen3.6-27b/s02/angry/run-1,qwen3.6-27b,Qwen3.6-27B,S02,Angry,1,affective,review_only,0,C_same,38,0.6129,0.1945,True
qwen3.6-27b/s02/angry/run-2/neutral,qwen3.6-27b/s02/angry/run-2,qwen3.6-27b,Qwen3.6-27B,S02,Angry,2,neutral,review_only,0,F,38,0.6129,0.1823,True
qwen3.6-27b/s02/angry/run-2/affective,qwen3.6-27b/s02/angry/run-2,qwen3.6-27b,Qwen3.6-27B,S02,Angry,2,affective,python_exec,1,F,38,0.6129,0.1823,True
